# Daily average weather data retrieved from meteoblue
# https://www.meteoblue.com/en/historyplus
#
date,wave,period,wind
20080124T1200,0.3,3.9,19.134686
20080124T1300,0.4,4,19.554455
20080124T1400,0.4,4,18.168726
20080124T1500,0.4,4.1,16.759285
20080124T1600,0.4,4.2,15.804117
20080124T1700,0.4,4.2,15.654312
20080124T1800,0.4,4.4,15.728242
20080124T1900,0.4,4.5,15.94115
20080124T2000,0.5,4.7,15.728242
20080124T2100,0.5,4.9,16.238552
20080124T2200,0.5,4.9,14.8509865
20080124T2300,0.5,5.3,16.184885
20080125T0000,0.5,5.6,17.327194
20080125T0100,0.6,5.6,17.327194
20080125T0200,0.6,5.8,17.520683
20080125T0300,0.6,5.9,17.716154
20080125T0400,0.6,6.2,17.352283
20080125T0500,0.6,6.5,19.45409
20080125T0600,0.6,6.5,19.45409
20080125T0700,0.6,6.4,19.100554
20080125T0800,0.6,6.4,18.51656
20080125T0900,0.6,6.4,19.225409
20080125T1000,0.6,6.5,20.465712
20080125T1100,0.6,6.4,20.76116
20080125T1200,0.6,6.1,19.513628
20080125T1300,0.6,5.8,18.477362
20080125T1400,0.5,5.1,16.21174
20080125T1500,0.5,4.7,14.21746
20080125T1600,0.4,4.5,12.473562
20080125T1700,0.4,4.5,12.023703
20080125T1800,0.4,4.5,11.739963
20080125T1900,0.3,4.4,10.904295
20080125T2000,0.3,4.4,10.362229
20080125T2100,0.3,4.4,10.053263
20080125T2200,0.3,4.5,8.294854
20080125T2300,0.3,4.4,7.5007806
20080126T0000,0.2,4.4,6.7315593
20080126T0100,0.2,4.4,7.6538744
20080126T0200,0.2,4.4,7.61589
20080126T0300,0.2,4.3,7.235095
20080126T0400,0.2,4.3,5.172361
20080126T0500,0.2,4.2,4.51366
20080126T0600,0.2,3.9,5.960376
20080126T0700,0.2,3.9,7.544153
20080126T0800,0.2,4,7.0678167
20080126T0900,0.2,3.7,5.385247
20080126T1000,0.2,3.5,4.180076
20080126T1100,0.2,3.5,4.4570856
20080126T1200,0.2,3.5,4.383274
20080126T1300,0.2,3.6,6.4002934
20080126T1400,0.2,3.5,9.051381
20080126T1500,0.2,3.5,11.199502
20080126T1600,0.2,3.5,11.079092
20080126T1700,0.2,3.4,9.272952
20080126T1800,0.2,3.3,8.082357
20080126T1900,0.2,3.3,6.1046004
20080126T2000,0.2,3.4,7.0678167
20080126T2100,0.2,3.4,6.8964815
20080126T2200,0.1,3.6,4.4407887
20080126T2300,0.1,3.5,1.637859
20080127T0000,0.1,3.5,3.286766
20080127T0100,0.1,3.4,5.6800957
20080127T0200,0.1,3.2,6.1401267
20080127T0300,0.1,3,5.654509
20080127T0400,0.1,2.9,4.9135766
20080127T0500,0.2,2.9,5.030236
20080127T0600,0.2,3.1,5.9785953
20080127T0700,0.2,3.1,6.9227138
20080127T0800,0.2,3.2,7.250111
20080127T0900,0.2,3,6.4735065
20080127T1000,0.2,2.8,5.960376
20080127T1100,0.2,2.7,6.7315593
20080127T1200,0.2,2.6,10.107207
20080127T1300,0.2,2.8,13.392927
20080127T1400,0.3,2.7,14.8167715
20080127T1500,0.3,2.8,15.102715
20080127T1600,0.2,2.8,14.3620615
20080127T1700,0.2,2.8,13.218561
20080127T1800,0.2,2.8,11.850604
20080127T1900,0.2,2.7,11.039757
20080127T2000,0.2,2.7,10.77386
20080127T2100,0.2,2.8,10.504684
20080127T2200,0.2,2.8,10.246132
20080127T2300,0.2,2.8,10.23197
20080128T0000,0.2,2.9,10.800744
20080128T0100,0.2,3,11.388874
20080128T0200,0.2,3.1,11.512342
20080128T0300,0.2,3.3,11.761558
20080128T0400,0.3,3.5,12.606541
20080128T0500,0.3,4,14.4023905
20080128T0600,0.4,4.5,17.302073
20080128T0700,0.4,4.5,17.360638
20080128T0800,0.4,4.8,17.70797
20080128T0900,0.5,4.9,17.925674
20080128T1000,0.5,4.9,16.877832
20080128T1100,0.5,5,17.18434
20080128T1200,0.5,5.2,17.2874
20080128T1300,0.5,5.1,16.910019
20080128T1400,0.5,4.5,15.138678
20080128T1500,0.4,4.3,12.618037
20080128T1600,0.4,4.4,11.480811
20080128T1700,0.4,4.5,10.68941
20080128T1800,0.4,4.6,10.09285
20080128T1900,0.4,4.6,9.907977
20080128T2000,0.4,4.7,10.2885
20080128T2100,0.4,4.7,10.2885
20080128T2200,0.4,4.7,9.21019
20080128T2300,0.4,4.7,10.611124
20080129T0000,0.4,4.7,11.312223
20080129T0100,0.4,4.7,11.8597765
20080129T0200,0.4,4.7,11.62827
20080129T0300,0.4,4.7,11.430179
20080129T0400,0.4,4.7,10.55632
20080129T0500,0.4,4.9,11.9024935
20080129T0600,0.4,5.3,14.382238
20080129T0700,0.4,5.5,15.025709
20080129T0800,0.5,5.5,16.155743
20080129T0900,0.5,5.7,17.241205
20080129T1000,0.5,5.6,17.553757
20080129T1100,0.5,5.7,18.278135
20080129T1200,0.5,5.5,17.933762
20080129T1300,0.5,5.1,16.652958
20080129T1400,0.5,4.3,14.004231
20080129T1500,0.4,3.8,10.611124
20080129T1600,0.3,3.8,9.190489
20080129T1700,0.3,3.9,7.715201
20080129T1800,0.3,4,6.8648705
20080129T1900,0.3,4,6.2164044
20080129T2000,0.2,4,6.337683
20080129T2100,0.2,4,7.047271
20080129T2200,0.2,4.2,6.462297
20080129T2300,0.2,4.1,5.660917
20080130T0000,0.2,4,3.920519
20080130T0100,0.2,4,2.284767
20080130T0200,0.2,4,2.1708624
20080130T0300,0.2,3.9,3.1516352
20080130T0400,0.2,3.9,4.0389357
20080130T0500,0.1,3.8,3.0700634
20080130T0600,0.1,3.8,2.2203944
20080130T0700,0.1,3.8,2.1030064
20080130T0800,0.1,3.4,3.2423484
20080130T0900,0.1,3.2,4.876549
20080130T1000,0.1,3.2,6.0208898
20080130T1100,0.2,3.3,7.5824976
20080130T1200,0.2,3.3,8.857054
20080130T1300,0.2,3.2,9.4549055
20080130T1400,0.2,3,9.801298
20080130T1500,0.1,2.9,9.210189
20080130T1600,0.1,2.8,8.11816
20080130T1700,0.1,2.8,7.021503
20080130T1800,0.1,2.8,6.7315593
20080130T1900,0.1,2.8,7.021504
20080130T2000,0.1,2.8,7.047271
20080130T2100,0.1,2.8,7.544153
20080130T2200,0.1,2.7,8.005746
20080130T2300,0.1,2.7,7.9238205
20080131T0000,0.1,2.6,7.827157
20080131T0100,0.1,2.6,7.539346
20080131T0200,0.1,2.6,7.021503
20080131T0300,0.1,2.6,6.7798533
20080131T0400,0.1,2.4,5.3650146
20080131T0500,0.1,2.3,4.854196
20080131T0600,0.1,2.2,4.7713413
20080131T0700,0.1,2.2,5.123066
20080131T0800,0.1,2.1,4.316604
20080131T0900,0.1,2.1,3.1516352
20080131T1000,0.1,2.1,1.1423835
20080131T1100,0.1,2.1,1.372974
20080131T1200,0.1,2.1,2.3005786
20080131T1300,0,2.1,3.807945
20080131T1400,0,2,6.467904
20080131T1500,0,2,7.5824976
20080131T1600,0,2,7.544153
20080131T1700,0,2,7.827156
20080131T1800,0,2,7.466874
20080131T1900,0,2,6.7530656
20080131T2000,0,1.9,5.960376
20080131T2100,0,1.9,3.662364
20080131T2200,0.1,2.1,15.350317
20080131T2300,0.4,3.1,29.897821
20080201T0000,0.8,3.6,31.3734
20080201T0100,1.1,4.7,29.567411
20080201T0200,1.1,5.8,28.34298
20080201T0300,1.1,7.1,28.683708
20080201T0400,1.2,7.7,30.321619
20080201T0500,1.2,8,33.89285
20080201T0600,1.3,8,34.170868
20080201T0700,1.2,8.1,33.228546
20080201T0800,1.2,8.1,32.26208
20080201T0900,1.2,8.2,32.46482
20080201T1000,1.1,8.3,31.540497
20080201T1100,1.1,8.3,31.889124
20080201T1200,1.2,8.3,32.86766
20080201T1300,1.1,8.4,32.803627
20080201T1400,1.2,8.4,32.052402
20080201T1500,1.2,8.5,31.239075
20080201T1600,1.2,8.6,31.668962
20080201T1700,1.2,8.5,30.11047
20080201T1800,1.2,8.7,30.445704
20080201T1900,1.2,8.8,30.786713
20080201T2000,1.2,8.7,30.903065
20080201T2100,1.2,8.6,30.278553
20080201T2200,1.1,8.1,27.227472
20080201T2300,1.1,8,26.879074
20080202T0000,1,7.9,26.58071
20080202T0100,1,7.8,25.652098
20080202T0200,1,7.6,24.685648
20080202T0300,0.9,7.4,23.719553
20080202T0400,0.9,7.5,23.719553
20080202T0500,0.9,8,26.997498
20080202T0600,0.9,8,26.16837
20080202T0700,0.9,7.9,26.140648
20080202T0800,0.9,7.8,25.72125
20080202T0900,0.9,7.8,25.896824
20080202T1000,0.9,7.7,26.285854
20080202T1100,0.9,7.5,26.11845
20080202T1200,0.9,7.4,25.61533
20080202T1300,0.9,7.1,24.1827
20080202T1400,0.8,6.8,22.726765
20080202T1500,0.8,6.6,22.411947
20080202T1600,0.7,6.5,22.257755
20080202T1700,0.7,6.5,21.583021
20080202T1800,0.7,6.4,21.210287
20080202T1900,0.7,6.5,20.69295
20080202T2000,0.7,6.5,21.210287
20080202T2100,0.7,6.5,21.134953
20080202T2200,0.7,6.1,19.123316
20080202T2300,0.6,6.1,18.445946
20080203T0000,0.6,6.1,18.905977
20080203T0100,0.6,6.1,18.68805
20080203T0200,0.6,6,18.633656
20080203T0300,0.6,5.9,18.633656
20080203T0400,0.6,6.1,19.343836
20080203T0500,0.6,6.5,20.479876
20080203T0600,0.7,6.6,20.522314
20080203T0700,0.7,6.7,20.571714
20080203T0800,0.7,6.7,21.066233
20080203T0900,0.7,6.7,21.73199
20080203T1000,0.7,6.7,22.181076
20080203T1100,0.8,6.6,22.720383
20080203T1200,0.8,6.5,22.95057
20080203T1300,0.8,6.4,22.95057
20080203T1400,0.8,6.4,22.581146
20080203T1500,0.7,6.3,22.07623
20080203T1600,0.7,6.3,22.07623
20080203T1700,0.8,6.4,22.177805
20080203T1800,0.8,6.5,23.145603
20080203T1900,0.8,6.6,23.27835
20080203T2000,0.8,6.8,23.550838
20080203T2100,0.8,7,24.06097
20080203T2200,0.9,7.1,23.550838
20080203T2300,0.9,7.3,24.06097
20080204T0000,0.9,7.2,24.203676
20080204T0100,0.9,7.2,23.976448
20080204T0200,0.8,7.2,23.300142
20080204T0300,0.8,7,22.47978
20080204T0400,0.8,6.9,21.50899
20080204T0500,0.8,7,21.661818
20080204T0600,0.7,6.9,22.787296
20080204T0700,0.7,7.1,23.719553
20080204T0800,0.7,7.1,23.481468
20080204T0900,0.7,6.9,23.658342
20080204T1000,0.7,6.7,23.278349
20080204T1100,0.7,6.6,23.438202
20080204T1200,0.7,6.3,22.860357
20080204T1300,0.6,5.9,21.86835
20080204T1400,0.6,5.1,19.35133
20080204T1500,0.5,4.6,15.4210005
20080204T1600,0.4,4.5,12.800587
20080204T1700,0.4,4.5,11.052883
20080204T1800,0.4,4.5,10.624781
20080204T1900,0.3,4.5,10.473579
20080204T2000,0.3,4.4,10.35873
20080204T2100,0.3,4.4,10.0171385
20080204T2200,0.3,4.4,9.550277
20080204T2300,0.3,4.4,9.26513
20080205T0000,0.3,4.4,8.553055
20080205T0100,0.2,4.3,8.351475
20080205T0200,0.2,4.2,9.02732
20080205T0300,0.2,4.2,9.801298
20080205T0400,0.2,4.2,10.253206
20080205T0500,0.3,4.3,11.681146
20080205T0600,0.3,4.6,14.308958
20080205T0700,0.4,4.8,15.281676
20080205T0800,0.4,4.8,14.3620615
20080205T0900,0.4,4.8,14.089396
20080205T1000,0.4,4.7,13.259633
20080205T1100,0.5,5,15.870498
20080205T1200,0.5,5.2,19.200878
20080205T1300,0.5,5.2,20.865662
20080205T1400,0.5,4.7,19.925415
20080205T1500,0.4,4.1,16.70295
20080205T1600,0.4,4,14.602363
20080205T1700,0.3,3.9,13.6503
20080205T1800,0.3,3.9,13.615733
20080205T1900,0.3,3.7,13.259633
20080205T2000,0.3,3.6,12.551786
20080205T2100,0.2,3.4,11.62827
20080205T2200,0.2,3.4,10.990392
20080205T2300,0.2,3.3,10.40064
20080206T0000,0.2,3.3,9.801298
20080206T0100,0.2,3.3,9.143033
20080206T0200,0.2,3.2,9.031334
20080206T0300,0.2,3,9.218059
20080206T0400,0.2,3.1,9.424183
20080206T0500,0.2,3.2,10.824213
20080206T0600,0.2,3.4,13.414563
20080206T0700,0.3,3.2,14.0042305
20080206T0800,0.3,3,12.200289
20080206T0900,0.3,2.9,12.388994
20080206T1000,0.3,2.9,13.368544
20080206T1100,0.3,3,15.001561
20080206T1200,0.3,3,15.922949
20080206T1300,0.3,3.1,15.922949
20080206T1400,0.3,3.1,14.907022
20080206T1500,0.3,2.9,12.70108
20080206T1600,0.2,2.8,12.056822
20080206T1700,0.2,2.8,11.681146
20080206T1800,0.2,2.7,11.43969
20080206T1900,0.2,2.7,11.325036
20080206T2000,0.2,2.6,11.052883
20080206T2100,0.2,2.6,10.662245
20080206T2200,0.1,2.6,9.485529
20080206T2300,0.1,2.6,8.950695
20080207T0000,0.1,2.6,8.189296
20080207T0100,0.1,2.7,8.095801
20080207T0200,0.1,2.7,8.347133
20080207T0300,0.1,2.6,8.654179
20080207T0400,0.1,2.5,8.11816
20080207T0500,0.1,2.6,8.620603
20080207T0600,0.2,2.8,11.690453
20080207T0700,0.2,2.9,14.500222
20080207T0800,0.3,2.9,14.311491
20080207T0900,0.3,2.8,14.21746
20080207T1000,0.3,2.8,14.450135
20080207T1100,0.3,2.9,15.413948
20080207T1200,0.3,2.9,16.589708
20080207T1300,0.4,2.9,17.40235
20080207T1400,0.4,3,17.040287
20080207T1500,0.3,3,14.897292
20080207T1600,0.3,3,13.202097
20080207T1700,0.2,2.9,12.095845
20080207T1800,0.2,2.8,11.702849
20080207T1900,0.2,2.8,11.8015585
20080207T2000,0.2,2.7,11.360191
20080207T2100,0.2,2.6,10.770494
20080207T2200,0.2,2.6,10.09285
20080207T2300,0.1,2.6,9.550277
20080208T0000,0.1,2.6,9.26513
20080208T0100,0.1,2.6,9.051382
20080208T0200,0.1,2.5,9.051381
20080208T0300,0.1,2.5,8.857054
20080208T0400,0.1,2.6,8.176004
20080208T0500,0.1,2.7,8.005746
20080208T0600,0.2,2.8,9.39336
20080208T0700,0.2,2.8,10.020758
20080208T0800,0.2,2.7,8.553055
20080208T0900,0.2,2.5,6.1401267
20080208T1000,0.2,2.4,5.660917
20080208T1100,0.1,2.4,7.1290984
20080208T1200,0.1,2.5,8.455009
20080208T1300,0.2,2.7,10.263806
20080208T1400,0.2,2.8,12.655331
20080208T1500,0.2,3,13.218561
20080208T1600,0.2,3.1,13.061305
20080208T1700,0.2,3.1,12.606541
20080208T1800,0.2,3,11.850602
20080208T1900,0.2,3,11.251172
20080208T2000,0.2,2.8,10.306102
20080208T2100,0.2,2.8,9.404931
20080208T2200,0.2,2.8,8.918237
20080208T2300,0.2,2.8,8.294854
20080209T0000,0.1,2.8,7.447428
20080209T0100,0.1,2.8,7.245109
20080209T0200,0.1,2.8,6.6883383
20080209T0300,0.1,2.8,6.3090186
20080209T0400,0.1,2.7,5.344705
20080209T0500,0.1,2.5,4.383274
20080209T0600,0.1,2.5,5.544451
20080209T0700,0.1,2.7,7.5824976
20080209T0800,0.2,2.8,9.519862
20080209T0900,0.2,2.8,11.043039
20080209T1000,0.2,2.8,13.202097
20080209T1100,0.3,2.8,16.004698
20080209T1200,0.3,2.9,17.903416
20080209T1300,0.4,3.1,16.910019
20080209T1400,0.3,3.1,14.602365
20080209T1500,0.3,2.8,11.3378315
20080209T1600,0.2,2.7,9.727044
20080209T1700,0.2,2.6,8.720942
20080209T1800,0.2,2.5,8.294854
20080209T1900,0.1,2.5,8.360152
20080209T2000,0.1,2.5,8.100279
20080209T2100,0.1,2.5,8.294854
20080209T2200,0.1,2.6,8.032869
20080209T2300,0.1,2.6,8.032869
20080210T0000,0.1,2.6,7.841038
20080210T0100,0.1,2.6,8.294854
20080210T0200,0.1,2.6,7.8825383
20080210T0300,0.1,2.6,6.467904
20080210T0400,0.1,2.6,4.854196
20080210T0500,0.1,2.5,3.541593
20080210T0600,0.1,2.6,6.337683
20080210T0700,0.2,2.7,7.61589
20080210T0800,0.2,2.7,8.620603
20080210T0900,0.2,2.8,10.71989
20080210T1000,0.2,2.9,13.30058
20080210T1100,0.3,2.9,15.451532
20080210T1200,0.3,2.9,16.10405
20080210T1300,0.3,3,15.922949
20080210T1400,0.3,3.1,14.308958
20080210T1500,0.3,2.9,11.600177
20080210T1600,0.2,2.8,10.40064
20080210T1700,0.2,2.7,9.708392
20080210T1800,0.2,2.6,9.083365
20080210T1900,0.1,2.5,8.766548
20080210T2000,0.1,2.5,8.237844
20080210T2100,0.1,2.6,8.100279
20080210T2200,0.1,2.7,8.316678
20080210T2300,0.1,2.7,8.803685
20080211T0000,0.1,2.7,8.386128
20080211T0100,0.1,2.6,8.433545
20080211T0200,0.1,2.4,8.206983
20080211T0300,0.1,2.3,8.082357
20080211T0400,0.1,2.4,6.4002934
20080211T0500,0.1,2.6,7.275069
20080211T0600,0.2,2.6,8.433545
20080211T0700,0.2,2.7,10.393667
20080211T0800,0.3,2.8,11.449193
20080211T0900,0.3,2.9,10.1358595
20080211T1000,0.2,2.8,7.021504
20080211T1100,0.2,2.6,2.6655612
20080211T1200,0.2,2.7,1.372974
20080211T1300,0.2,2.6,5.4121065
20080211T1400,0.2,2.6,9.727044
20080211T1500,0.2,2.8,10.770494
20080211T1600,0.2,2.9,10.890988
20080211T1700,0.2,2.8,9.542683
20080211T1800,0.2,2.9,8.820141
20080211T1900,0.2,2.9,8.766548
20080211T2000,0.2,2.9,8.557292
20080211T2100,0.2,2.9,8.416333
20080211T2200,0.1,3,8.347133
20080211T2300,0.1,2.9,7.290003
20080212T0000,0.1,2.9,6.9227138
20080212T0100,0.1,2.9,7.2250676
20080212T0200,0.1,2.7,7.6538744
20080212T0300,0.1,2.7,8.077871
20080212T0400,0.1,2.6,7.2250676
20080212T0500,0.1,2.7,7.250111
20080212T0600,0.2,2.8,8.433545
20080212T0700,0.2,2.9,9.296378
20080212T0800,0.2,2.8,9.15888
20080212T0900,0.2,2.6,6.9017363
20080212T1000,0.2,2.5,5.9298882
20080212T1100,0.2,2.4,5.654509
20080212T1200,0.2,2.4,6.6502895
20080212T1300,0.2,2.5,8.820141
20080212T1400,0.2,2.4,10.139436
20080212T1500,0.1,2.4,9.485529
20080212T1600,0.1,2.3,9.051381
20080212T1700,0.1,2.4,8.412025
20080212T1800,0.1,2.4,8.242244
20080212T1900,0.1,2.4,8.429245
20080212T2000,0.1,2.4,8.603765
20080212T2100,0.1,2.4,8.149358
20080212T2200,0.1,2.8,7.827157
20080212T2300,0,2.8,7.154479
20080213T0000,0,2.8,7.447428
20080213T0100,0,2.7,7.3936915
20080213T0200,0,2.7,7.4083858
20080213T0300,0,2.7,7.9739857
20080213T0400,0.1,2.2,7.61589
20080213T0500,0.1,2.3,7.8825383
20080213T0600,0.1,2.5,9.296378
20080213T0700,0.2,2.7,11.923794
20080213T0800,0.2,2.6,11.859777
20080213T0900,0.2,2.5,9.801298
20080213T1000,0.2,2.4,7.6206484
20080213T1100,0.2,2.3,5.7055674
20080213T1200,0.2,2.3,6.507019
20080213T1300,0.2,2.4,9.420336
20080213T1400,0.2,2.4,11.465013
20080213T1500,0.2,2.3,10.854313
20080213T1600,0.1,2.2,10.006276
20080213T1700,0.1,2.2,8.999165
20080213T1800,0.1,2.2,8.294854
20080213T1900,0.1,2.2,7.7527
20080213T2000,0.1,2.1,7.827157
20080213T2100,0.1,2.1,7.510442
20080213T2200,0.1,2,8.100278
20080213T2300,0.1,2,7.864121
20080214T0000,0.1,2,8.242244
20080214T0100,0.1,1.9,8.791324
20080214T0200,0.1,1.9,9.550277
20080214T0300,0.1,1.9,9.801298
20080214T0400,0.1,2.1,9.610818
20080214T0500,0.1,2.2,8.885658
20080214T0600,0.1,2.2,8.316678
20080214T0700,0.1,2.3,8.791324
20080214T0800,0.2,2.4,9.708392
20080214T0900,0.2,2.4,10.71989
20080214T1000,0.2,2.4,10.719889
20080214T1100,0.2,2.4,11.205974
20080214T1200,0.2,2.4,11.043041
20080214T1300,0.2,2.4,11.276918
20080214T1400,0.2,2.4,10.501232
20080214T1500,0.1,2.2,8.987072
20080214T1600,0.1,2.2,7.558554
20080214T1700,0.1,2.2,6.4002934
20080214T1800,0.1,2.2,5.5248017
20080214T1900,0.1,2.2,5.812575
20080214T2000,0.1,2.2,6.285993
20080214T2100,0.1,2.2,6.6229787
20080214T2200,0,2.5,6.1460276
20080214T2300,0,2.6,6.1401267
20080215T0000,0,2.7,7.0678167
20080215T0100,0,2.7,8.140457
20080215T0200,0.1,2.3,9.051382
20080215T0300,0.1,2.2,9.39336
20080215T0400,0.1,2.4,9.652221
20080215T0500,0.1,2.7,10.393667
20080215T0600,0.2,2.8,11.423834
20080215T0700,0.2,2.9,12.116806
20080215T0800,0.2,3,13.292401
20080215T0900,0.3,3,14.048168
20080215T1000,0.3,3.1,13.284216
20080215T1100,0.3,2.9,12.167561
20080215T1200,0.2,2.8,11.052883
20080215T1300,0.2,2.5,8.189296
20080215T1400,0.2,2.5,4.854196
20080215T1500,0.2,2.3,8.032869
20080215T1600,0.2,2.4,11.578282
20080215T1700,0.1,2.4,12.620911
20080215T1800,0.1,2.3,10.963971
20080215T1900,0.1,2.3,8.950696
20080215T2000,0.1,2.3,8.082357
20080215T2100,0.1,2.3,7.5824976
20080215T2200,0.1,2.6,6.854301
20080215T2300,0.1,2.6,9.253384
20080216T0000,0.1,2.6,10.652041
20080216T0100,0.1,2.6,10.75028
20080216T0200,0.1,2.6,10.854313
20080216T0300,0.1,2.8,10.607706
20080216T0400,0.2,3.1,10.006276
20080216T0500,0.2,3.6,12.551786
20080216T0600,0.2,3.8,12.551786
20080216T0700,0.2,3.9,11.923794
20080216T0800,0.3,4.1,12.560447
20080216T0900,0.3,4.3,13.671531
20080216T1000,0.3,4.7,14.64203
20080216T1100,0.3,5,15.8407755
20080216T1200,0.4,5.1,16.670364
20080216T1300,0.4,4.9,16.3985
20080216T1400,0.4,4.6,14.936175
20080216T1500,0.3,3.9,13.245957
20080216T1600,0.3,3.8,10.719889
20080216T1700,0.3,3.8,9.519862
20080216T1800,0.3,3.9,9.284673
20080216T1900,0.3,4,8.450721
20080216T2000,0.2,4.1,7.715201
20080216T2100,0.2,4.1,7.113828
20080216T2200,0.2,4.3,7.766714
20080216T2300,0.2,4.3,8.737554
20080217T0000,0.2,4.2,8.450721
20080217T0100,0.2,4.2,7.7105002
20080217T0200,0.2,4.2,6.990457
20080217T0300,0.2,4.1,5.9785953
20080217T0400,0.2,4.1,4.585373
20080217T0500,0.2,4.1,7.1290984
20080217T0600,0.2,4.1,6.050918
20080217T0700,0.2,4.1,7.3936915
20080217T0800,0.2,4.3,9.5881605
20080217T0900,0.3,4.5,11.449193
20080217T1000,0.3,4.6,12.412381
20080217T1100,0.3,4.7,13.376677
20080217T1200,0.3,4.7,14.004231
20080217T1300,0.3,4.6,13.897695
20080217T1400,0.3,4.1,12.772236
20080217T1500,0.3,3.6,11.276918
20080217T1600,0.2,3.5,9.933556
20080217T1700,0.2,3.5,8.294854
20080217T1800,0.2,3.6,7.2750683
20080217T1900,0.2,3.6,6.3090186
20080217T2000,0.2,3.6,5.7245965
20080217T2100,0.2,3.7,4.7940803
20080217T2200,0.2,3.8,2.9125178
20080217T2300,0.2,3.8,2.1708624
20080218T0000,0.2,3.7,1.204178
20080218T0100,0.2,3.7,0.26926237
20080218T0200,0.2,3.7,0.26926237
20080218T0300,0.1,3.7,1.1101972
20080218T0400,0.1,3.7,1.204178
20080218T0500,0.1,3.6,0.85148233
20080218T0600,0.1,3.6,0.8077871
20080218T0700,0.1,3.6,0.8077871
20080218T0800,0.1,3.4,2.9125178
20080218T0900,0.1,3.3,5.711917
20080218T1000,0.2,3.4,7.4862685
20080218T1100,0.2,3.5,9.1112585
20080218T1200,0.2,3.5,10.679232
20080218T1300,0.2,3.5,11.276918
20080218T1400,0.2,3,10.621368
20080218T1500,0.2,2.8,8.918237
20080218T1600,0.2,2.8,7.2250676
20080218T1700,0.1,2.9,6.0208898
20080218T1800,0.1,2.9,5.058981
20080218T1900,0.1,2.9,3.541593
20080218T2000,0.1,2.9,2.1030064
20080218T2100,0.1,2.9,2.9618862
20080218T2200,0.1,3.2,4.7024655
20080218T2300,0.1,3.2,4.4570856
20080219T0000,0.1,3.2,3.975611
20080219T0100,0.1,3.2,3.975611
20080219T0200,0.1,3.1,4.101282
20080219T0300,0.1,3.1,4.4814186
20080219T0400,0.1,3.1,3.6623645
20080219T0500,0.1,3.1,3.286766
20080219T0600,0.1,3,2.4824765
20080219T0700,0.1,3,0.53852475
20080219T0800,0.1,2.4,1.8062669
20080219T0900,0.1,2.5,4.854196
20080219T1000,0.1,2.7,7.349432
20080219T1100,0.2,2.8,9.39336
20080219T1200,0.2,2.8,10.253206
20080219T1300,0.2,2.7,10.217788
20080219T1400,0.1,2.5,9.667232
20080219T1500,0.1,2.3,7.349432
20080219T1600,0.1,2.4,6.7530656
20080219T1700,0.1,2.4,5.660917
20080219T1800,0.1,2.4,4.8467226
20080219T1900,0.1,2.4,3.662364
20080219T2000,0.1,2.4,3.6125338
20080219T2100,0.1,2.4,4.308198
20080219T2200,0,2.6,5.4521475
20080219T2300,0,2.6,5.344705
20080220T0000,0,2.6,5.9053845
20080220T0100,0,2.6,6.4735055
20080220T0200,0,2.6,7.6586094
20080220T0300,0,2.6,8.294854
20080220T0400,0.1,2,6.9227138
20080220T0500,0.1,2,3.3305914
20080220T0600,0.1,1.9,7.6015964
20080220T0700,0.1,2.3,11.321834
20080220T0800,0.2,2.6,16.137783
20080220T0900,0.3,2.9,21.956032
20080220T1000,0.5,3.2,23.133068
20080220T1100,0.6,3.4,23.278349
20080220T1200,0.7,3.7,23.306364
20080220T1300,0.7,4.3,23.928019
20080220T1400,0.7,5.2,23.759258
20080220T1500,0.7,5.5,22.19251
20080220T1600,0.7,5.6,21.06451
20080220T1700,0.7,6,20.921183
20080220T1800,0.7,6.3,20.921183
20080220T1900,0.7,6.6,22.035141
20080220T2000,0.8,7.1,23.824774
20080220T2100,0.8,7.4,25.365028
20080220T2200,0.9,7.3,23.928019
20080220T2300,0.9,7.6,25.236074
20080221T0000,0.9,7.8,26.520634
20080221T0100,1,8,27.440992
20080221T0200,1,8,27.243444
20080221T0300,1,8.1,27.243444
20080221T0400,1.1,8.5,28.801004
20080221T0500,1.1,8.9,31.308624
20080221T0600,1.1,9,31.892534
20080221T0700,1.1,9,32.09761
20080221T0800,1.1,9.1,32.16981
20080221T0900,1.1,9.1,32.212605
20080221T1000,1.1,9,31.244877
20080221T1100,1.1,9,31.557732
20080221T1200,1.1,9,31.181002
20080221T1300,1.1,8.9,30.42784
20080221T1400,1.1,8.4,28.76574
20080221T1500,1,8,26.959873
20080221T1600,1,7.9,26.289991
20080221T1700,0.9,7.7,24.575262
20080221T1800,0.9,7.6,23.83238
20080221T1900,0.9,7.5,22.779343
20080221T2000,0.8,7.4,21.956032
20080221T2100,0.8,7.3,21.816898
20080221T2200,0.8,7.3,20.858711
20080221T2300,0.8,7.2,20.444445
20080222T0000,0.8,7.2,20.214415
20080222T0100,0.8,7.1,19.435448
20080222T0200,0.8,7,19.231064
20080222T0300,0.7,6.9,19.238602
20080222T0400,0.7,7.1,20.014364
20080222T0500,0.8,7.8,24.098606
20080222T0600,0.8,7.9,24.348522
20080222T0700,0.8,7.8,24.61064
20080222T0800,0.8,7.8,24.773602
20080222T0900,0.7,7.7,24.938404
20080222T1000,0.7,7.7,25.409294
20080222T1100,0.7,7.5,25.204454
20080222T1200,0.7,7.3,25.029816
20080222T1300,0.7,7.1,24.47771
20080222T1400,0.7,6.5,23.002634
20080222T1500,0.6,5.8,20.522314
20080222T1600,0.6,5.4,17.879103
